user_id,join_date,source,country,wallet_connected
U0582,26-09-2025,Ambassador Program,Brazil,Yes
U0583,09-12-2024,Discord Invite,Nigeria,No
U0584,05-04-2024,Twitter,USA,Yes
U0585,28-08-2024,Referral,Germany,Yes
U0586,19-11-2025,Twitter,Australia,Yes
U0587,13-11-2024,Twitter,Brazil,No
U0588,18-08-2024,Twitter,Nigeria,Yes
U0589,22-07-2024,Twitter,India,Yes
U0590,30-05-2024,Twitter,Germany,Yes
U0591,26-01-2024,Twitter,Canada,Yes
U0592,17-02-2024,Referral,UK,Yes
U0593,07-09-2024,Twitter,Singapore,Yes
U0594,01-05-2025,Twitter,Australia,Yes
U0595,17-09-2025,Ambassador Program,Philippines,Yes
U0596,15-03-2024,Discord Invite,UK,No
U0597,11-04-2025,Referral,Singapore,Yes
U0598,28-02-2025,Twitter,Nigeria,Yes
U0599,06-10-2025,Twitter,Canada,Yes
U0600,12-08-2025,Twitter,Germany,No
U0601,18-07-2024,Twitter,Nigeria,No
U0602,14-12-2025,Twitter,UK,Yes
U0603,28-01-2025,Twitter,UK,No
U0604,21-05-2025,Twitter,Germany,Yes
U0605,13-02-2025,Twitter,Philippines,Yes
U0606,06-09-2024,Discord Invite,Singapore,Yes
U0607,31-05-2024,Twitter,Nigeria,No
U0608,02-11-2025,Discord Invite,Canada,Yes
U0609,05-12-2025,Discord Invite,UK,No
U0610,06-01-2024,Referral,Nigeria,Yes
U0611,19-04-2024,Twitter,Philippines,Yes
U0612,11-03-2025,Event,Nigeria,Yes
U0613,12-08-2024,Referral,Germany,No
U0614,29-06-2024,Twitter,Canada,Yes
U0615,13-12-2025,Ambassador Program,India,Yes
U0616,14-06-2025,Ambassador Program,Germany,Yes
U0617,20-04-2025,Twitter,Nigeria,No
U0618,21-02-2024,Twitter,India,Yes
U0619,24-07-2025,Event,UK,Yes
U0620,12-09-2024,Event,India,Yes
U0621,04-05-2024,Twitter,Philippines,No
U0622,12-04-2025,Twitter,USA,No
U0623,16-05-2024,Discord Invite,Philippines,No
U0624,20-04-2025,Discord Invite,Germany,Yes
U0625,14-11-2025,Referral,USA,Yes
U0626,27-06-2025,Discord Invite,Germany,No
U0627,26-07-2025,Discord Invite,Australia,Yes
U0628,01-09-2025,Event,Canada,Yes
U0629,20-11-2024,Twitter,Brazil,Yes
U0630,29-03-2025,Twitter,UK,No
U0631,19-09-2025,Event,UK,Yes
U0632,31-05-2025,Ambassador Program,Australia,Yes
U0633,12-03-2025,Discord Invite,Nigeria,No
U0634,15-07-2025,Discord Invite,Singapore,Yes
U0635,01-04-2025,Twitter,Germany,Yes
U0636,11-06-2024,Discord Invite,Brazil,No
U0637,01-05-2025,Discord Invite,Brazil,No
U0638,05-04-2025,Twitter,Philippines,No
U0639,22-09-2024,Twitter,Philippines,Yes
U0640,10-09-2024,Discord Invite,Singapore,Yes
U0641,14-10-2025,Twitter,Nigeria,No
U0642,10-10-2024,Twitter,Australia,Yes
U0643,17-06-2025,Twitter,India,No
U0644,11-05-2025,Twitter,Philippines,No
U0645,03-10-2025,Twitter,Nigeria,Yes
U0646,01-09-2024,Ambassador Program,Canada,No
U0647,08-10-2024,Referral,UK,No
U0648,26-03-2025,Referral,UK,Yes
U0649,20-03-2024,Event,Nigeria,Yes
U0650,31-12-2025,Discord Invite,Singapore,Yes
U0651,19-10-2024,Twitter,Australia,Yes
U0652,28-08-2024,Discord Invite,Brazil,Yes
U0653,05-10-2024,Referral,Singapore,Yes
U0654,09-12-2024,Event,Nigeria,No
U0655,23-11-2024,Discord Invite,Australia,No
U0656,07-07-2025,Twitter,Australia,Yes
U0657,23-03-2024,Twitter,Germany,Yes
U0658,21-05-2024,Discord Invite,USA,Yes
U0659,03-06-2024,Referral,UK,No
U0660,24-08-2024,Referral,Nigeria,Yes
U0661,27-01-2025,Discord Invite,Brazil,Yes
U0662,11-12-2025,Ambassador Program,USA,No
U0663,05-06-2024,Referral,Canada,Yes
U0664,24-12-2025,Twitter,Philippines,No
U0665,07-08-2024,Twitter,Germany,No
U0666,06-03-2024,Twitter,Philippines,No
U0667,28-02-2025,Twitter,USA,Yes
U0668,21-02-2025,Twitter,USA,Yes
U0669,04-12-2024,Twitter,Philippines,No
U0670,09-07-2025,Twitter,Brazil,Yes
U0671,22-04-2025,Twitter,Brazil,Yes
U0672,01-03-2025,Ambassador Program,India,Yes
U0673,04-03-2024,Twitter,Canada,Yes
U0674,30-07-2024,Discord Invite,Brazil,Yes
U0675,06-03-2025,Discord Invite,Canada,Yes
U0676,02-02-2025,Ambassador Program,Canada,Yes
U0677,21-08-2025,Twitter,USA,Yes
U0678,13-12-2025,Discord Invite,Canada,Yes
U0679,21-01-2024,Ambassador Program,Germany,Yes
U0680,12-08-2025,Ambassador Program,Philippines,Yes
U0681,24-01-2025,Event,India,Yes
U0682,03-05-2025,Twitter,Nigeria,Yes
U0683,07-01-2024,Twitter,Singapore,Yes
U0684,26-12-2024,Referral,India,Yes
U0685,01-11-2024,Ambassador Program,Germany,Yes
U0686,03-02-2025,Referral,India,Yes
U0687,05-03-2025,Referral,Canada,Yes
U0688,05-07-2025,Twitter,USA,No
U0689,13-07-2025,Event,Singapore,Yes
U0690,09-09-2025,Twitter,Brazil,No
U0691,13-08-2024,Twitter,USA,Yes
U0692,14-05-2025,Discord Invite,Canada,No
U0693,12-08-2024,Discord Invite,Canada,Yes
U0694,06-10-2024,Twitter,Singapore,Yes
U0695,22-03-2025,Twitter,Singapore,Yes
U0696,12-05-2025,Referral,UK,Yes
U0697,30-01-2024,Twitter,Australia,Yes
U0698,02-02-2025,Referral,Australia,Yes
U0699,10-12-2024,Twitter,USA,Yes
U0700,15-11-2025,Discord Invite,Brazil,Yes
U0701,26-11-2025,Discord Invite,India,No
U0702,18-02-2025,Twitter,Canada,Yes
U0703,18-06-2024,Twitter,Canada,No
U0704,23-04-2025,Twitter,UK,Yes
U0705,10-05-2024,Twitter,USA,Yes
U0706,29-09-2025,Ambassador Program,USA,Yes
U0707,30-06-2025,Twitter,Philippines,Yes
U0708,28-01-2024,Event,Singapore,Yes
U0709,07-02-2025,Twitter,Brazil,Yes
U0710,29-08-2025,Referral,Singapore,Yes
U0711,31-07-2025,Event,Brazil,No
U0712,09-11-2025,Referral,Germany,Yes
U0713,28-01-2024,Discord Invite,Nigeria,No
U0714,26-03-2024,Discord Invite,Australia,No
U0715,20-10-2025,Twitter,Australia,No
U0716,14-03-2025,Ambassador Program,Brazil,Yes
U0717,18-05-2024,Event,Australia,Yes
U0718,17-04-2025,Ambassador Program,Singapore,Yes
U0719,05-07-2024,Twitter,Canada,Yes
U0720,21-02-2024,Event,Singapore,Yes
U0721,23-09-2024,Ambassador Program,Brazil,Yes
U0722,23-01-2025,Twitter,USA,Yes
U0723,01-12-2024,Twitter,Singapore,Yes
U0724,04-08-2024,Event,Australia,No
U0725,10-04-2025,Referral,UK,Yes
U0726,30-11-2024,Event,Philippines,Yes
U0727,11-12-2024,Twitter,Canada,No
U0728,23-01-2025,Event,Australia,Yes
U0729,11-10-2024,Twitter,UK,Yes
U0730,07-03-2025,Twitter,Brazil,No
U0731,15-09-2024,Twitter,Germany,Yes
U0732,24-03-2024,Event,UK,Yes
U0733,26-04-2025,Referral,Nigeria,Yes
U0734,20-01-2024,Discord Invite,Germany,Yes
U0735,06-07-2025,Discord Invite,India,Yes
U0736,23-02-2024,Ambassador Program,Canada,Yes
U0737,24-12-2024,Discord Invite,Australia,Yes
U0738,17-08-2024,Event,India,Yes
U0739,27-10-2025,Discord Invite,Singapore,No
U0740,11-03-2024,Discord Invite,Brazil,Yes
U0741,29-10-2025,Discord Invite,Canada,No
U0742,11-02-2024,Twitter,USA,Yes
U0743,01-02-2024,Event,Germany,No
U0744,10-09-2024,Discord Invite,USA,Yes
U0745,23-07-2024,Twitter,India,Yes
U0746,21-01-2024,Ambassador Program,UK,Yes
U0747,28-09-2025,Discord Invite,UK,No
U0748,05-06-2024,Discord Invite,Brazil,Yes
U0749,01-09-2024,Ambassador Program,India,Yes
U0750,09-05-2024,Referral,Philippines,Yes
U0751,29-04-2025,Twitter,Canada,No
U0752,16-11-2025,Ambassador Program,Germany,Yes
U0753,27-04-2024,Referral,UK,Yes
U0754,31-07-2025,Twitter,UK,Yes
U0755,11-08-2024,Twitter,USA,Yes
U0756,21-04-2025,Event,USA,No
U0757,17-12-2025,Referral,Australia,No
U0758,19-09-2024,Discord Invite,Singapore,Yes
U0759,12-01-2025,Ambassador Program,Philippines,Yes
U0760,20-06-2024,Event,USA,No
U0761,12-09-2025,Twitter,USA,Yes
U0762,13-09-2025,Twitter,Canada,No
U0763,27-04-2024,Twitter,Australia,Yes
U0764,16-06-2024,Event,USA,Yes
U0765,14-11-2024,Twitter,Germany,Yes
U0766,20-04-2024,Referral,Canada,Yes
U0767,15-08-2025,Event,Singapore,No
U0768,27-01-2024,Ambassador Program,India,Yes
U0769,15-11-2024,Twitter,Canada,No
U0770,12-08-2025,Event,India,Yes
U0771,24-11-2025,Twitter,UK,No
U0772,19-01-2025,Event,Australia,Yes
U0773,10-02-2025,Twitter,Singapore,No
U0774,22-07-2024,Discord Invite,Australia,Yes
U0775,18-03-2024,Event,Singapore,No
U0776,29-08-2025,Twitter,Australia,Yes
U0777,08-12-2025,Twitter,Canada,Yes
U0778,04-10-2025,Event,Australia,No
U0779,05-09-2024,Event,Nigeria,Yes
U0780,14-04-2024,Referral,Singapore,Yes
U0781,14-12-2025,Referral,India,Yes
U0782,04-11-2024,Discord Invite,Singapore,Yes
U0783,01-12-2025,Twitter,UK,Yes
U0784,06-09-2025,Twitter,Germany,Yes
U0785,03-05-2024,Twitter,Nigeria,Yes
U0786,02-08-2025,Ambassador Program,Brazil,Yes
U0787,12-02-2024,Referral,Singapore,Yes
U0788,21-12-2024,Discord Invite,USA,No
U0789,29-06-2025,Discord Invite,Canada,Yes
U0790,14-03-2025,Ambassador Program,Canada,Yes
U0791,08-11-2025,Twitter,Australia,Yes
U0792,14-01-2025,Referral,Australia,Yes
U0793,11-03-2024,Discord Invite,Canada,Yes
U0794,02-06-2025,Referral,Philippines,Yes
U0795,25-10-2025,Twitter,Nigeria,Yes
U0796,15-12-2024,Ambassador Program,Nigeria,Yes
U0797,13-01-2024,Ambassador Program,India,Yes
U0798,06-03-2025,Referral,Singapore,No
U0799,16-05-2025,Referral,Brazil,Yes
U0800,18-04-2024,Ambassador Program,Canada,Yes
U0801,19-03-2025,Event,Singapore,Yes
U0802,05-01-2025,Twitter,Nigeria,No
U0803,12-10-2025,Referral,UK,No
U0804,15-04-2025,Referral,Canada,No
U0805,25-12-2025,Discord Invite,Singapore,Yes
U0806,05-06-2024,Event,Nigeria,Yes
U0807,21-03-2025,Ambassador Program,Germany,Yes
U0808,29-06-2024,Ambassador Program,Nigeria,No
U0809,18-06-2025,Discord Invite,Australia,No
U0810,28-10-2025,Twitter,USA,Yes
U0811,03-10-2024,Ambassador Program,Philippines,Yes
U0812,22-09-2025,Event,Philippines,Yes
U0813,05-07-2025,Twitter,Australia,Yes
U0814,10-05-2025,Ambassador Program,Australia,Yes
U0815,21-04-2025,Ambassador Program,Canada,Yes
U0816,22-03-2025,Discord Invite,Germany,Yes
U0817,29-08-2025,Referral,Germany,Yes
U0818,01-10-2024,Discord Invite,Canada,Yes
U0819,26-11-2024,Twitter,Singapore,Yes
U0820,08-09-2024,Twitter,Canada,Yes
U0821,29-03-2024,Event,Brazil,Yes
U0822,12-10-2024,Twitter,Brazil,No
U0823,06-04-2025,Twitter,Philippines,No
U0824,06-09-2024,Discord Invite,Nigeria,Yes
U0825,20-04-2025,Discord Invite,Canada,Yes
U0826,06-08-2025,Ambassador Program,Canada,Yes
U0827,16-09-2025,Twitter,Singapore,Yes
U0828,15-11-2025,Twitter,India,No
U0829,23-01-2025,Event,Philippines,No
U0830,10-12-2024,Discord Invite,Philippines,Yes
U0831,30-01-2024,Twitter,Philippines,No
U0832,21-05-2025,Discord Invite,Nigeria,No
U0833,28-11-2024,Twitter,Australia,No
U0834,05-07-2024,Twitter,UK,Yes
U0835,14-05-2025,Discord Invite,India,Yes
U0836,05-08-2024,Discord Invite,Nigeria,Yes
U0837,29-12-2024,Ambassador Program,Brazil,Yes
U0838,21-09-2024,Discord Invite,Singapore,Yes
U0839,14-12-2024,Referral,Australia,No
U0840,13-10-2024,Referral,Brazil,Yes
U0841,02-09-2025,Twitter,Australia,No
U0842,19-12-2025,Referral,Germany,Yes
U0843,09-10-2024,Twitter,Philippines,Yes
U0844,23-07-2025,Ambassador Program,Australia,No
U0845,11-01-2024,Twitter,USA,Yes
U0846,13-06-2025,Discord Invite,Philippines,Yes
U0847,14-07-2024,Twitter,Philippines,No
U0848,28-03-2024,Ambassador Program,Singapore,No
U0849,04-09-2024,Discord Invite,India,Yes
U0850,20-02-2025,Referral,Brazil,No
U0851,15-05-2025,Twitter,Australia,Yes
U0852,22-07-2025,Event,Australia,No
U0853,03-09-2024,Twitter,Germany,No
U0854,08-12-2025,Ambassador Program,Philippines,Yes
U0855,02-05-2025,Twitter,Canada,Yes
U0856,23-10-2025,Twitter,UK,Yes
U0857,29-12-2025,Twitter,Canada,Yes
U0858,17-05-2025,Discord Invite,Australia,No
U0859,03-04-2025,Referral,Canada,Yes
U0860,18-01-2024,Twitter,Singapore,No
U0861,05-04-2024,Event,USA,No
U0862,28-10-2024,Discord Invite,Australia,No
U0863,14-08-2024,Discord Invite,Australia,No
U0864,18-02-2025,Discord Invite,USA,Yes
U0865,09-12-2025,Discord Invite,Brazil,Yes
U0866,06-09-2024,Referral,USA,Yes
U0867,09-11-2024,Twitter,Canada,Yes
U0868,10-11-2025,Twitter,Singapore,Yes
U0869,18-08-2025,Ambassador Program,Germany,Yes
U0870,12-01-2025,Ambassador Program,Brazil,Yes
U0871,29-04-2025,Discord Invite,Nigeria,No
U0872,20-07-2025,Twitter,Germany,No
U0873,27-06-2025,Referral,India,Yes
U0874,18-12-2024,Discord Invite,India,Yes
U0875,11-03-2025,Twitter,India,Yes
U0876,17-07-2025,Twitter,India,Yes
U0877,04-12-2024,Event,Singapore,No
U0878,26-12-2024,Referral,Germany,Yes
U0879,20-12-2025,Twitter,Philippines,No
U0880,09-04-2025,Twitter,UK,Yes
U0881,04-10-2024,Twitter,Brazil,Yes
U0882,09-11-2024,Referral,Nigeria,Yes
U0883,14-09-2024,Twitter,Canada,Yes
U0884,24-08-2024,Twitter,Australia,Yes
U0885,03-05-2024,Event,India,No
U0886,16-07-2024,Twitter,Nigeria,No
U0887,19-11-2024,Referral,Australia,Yes
U0888,02-05-2024,Twitter,UK,No
U0889,02-07-2025,Twitter,Nigeria,Yes
U0890,07-12-2025,Twitter,Germany,No
U0891,08-07-2024,Event,Nigeria,Yes
U0892,15-07-2024,Ambassador Program,India,No
U0893,09-08-2024,Event,UK,Yes
U0894,10-05-2025,Discord Invite,Canada,Yes
U0895,10-10-2024,Referral,Philippines,Yes
U0896,26-08-2025,Twitter,USA,Yes
U0897,21-06-2025,Twitter,India,Yes
U0898,03-09-2025,Ambassador Program,Australia,Yes
U0899,16-10-2024,Twitter,UK,No
U0900,12-04-2024,Twitter,Germany,No
U0901,17-07-2024,Twitter,Singapore,No
U0902,30-10-2024,Twitter,UK,No
U0903,20-08-2024,Twitter,Australia,No
U0904,04-01-2025,Referral,USA,Yes
U0905,02-07-2024,Discord Invite,USA,Yes
U0906,05-11-2024,Ambassador Program,Brazil,No
U0907,15-01-2024,Event,Philippines,No
U0908,26-12-2025,Twitter,Australia,Yes
U0909,30-06-2025,Twitter,USA,Yes
U0910,09-05-2024,Discord Invite,Brazil,Yes
U0911,07-10-2024,Referral,Brazil,No
U0912,16-02-2024,Twitter,Brazil,Yes
U0913,25-02-2024,Referral,UK,No
U0914,20-07-2025,Discord Invite,Brazil,No
U0915,26-10-2024,Referral,India,Yes
U0916,15-12-2025,Discord Invite,Australia,Yes
U0917,09-05-2024,Twitter,India,Yes
U0918,15-10-2025,Ambassador Program,Singapore,Yes
U0919,17-05-2025,Event,USA,Yes
U0920,15-04-2024,Twitter,Philippines,No
U0921,13-01-2024,Ambassador Program,Brazil,Yes
U0922,10-08-2025,Discord Invite,Germany,Yes
U0923,18-10-2024,Ambassador Program,Germany,Yes
U0924,25-04-2025,Event,USA,No
U0925,05-05-2025,Discord Invite,Singapore,Yes
U0926,27-03-2025,Twitter,Germany,No
U0927,14-12-2024,Twitter,India,Yes
U0928,07-07-2024,Discord Invite,Nigeria,Yes
U0929,22-02-2024,Referral,UK,Yes
U0930,15-09-2024,Twitter,Canada,Yes
U0931,04-05-2025,Twitter,Germany,Yes
U0932,26-04-2024,Event,Philippines,Yes
U0933,07-03-2024,Ambassador Program,Brazil,Yes
U0934,14-02-2025,Discord Invite,Philippines,Yes
U0935,18-05-2025,Twitter,Australia,Yes
U0936,16-03-2024,Twitter,UK,No
U0937,13-08-2025,Twitter,India,Yes
U0938,06-10-2025,Ambassador Program,Singapore,Yes
U0939,03-12-2025,Twitter,UK,No
U0940,24-02-2024,Referral,Canada,No
U0941,04-06-2024,Twitter,Nigeria,No
U0942,01-06-2024,Referral,Germany,Yes
U0943,30-07-2025,Referral,Singapore,No
U0944,07-11-2024,Event,Singapore,Yes
U0945,28-03-2024,Twitter,Germany,Yes
U0946,11-09-2024,Twitter,Germany,No
U0947,01-05-2024,Twitter,Germany,Yes
U0948,25-07-2025,Ambassador Program,Germany,Yes
U0949,02-03-2025,Ambassador Program,Germany,Yes
U0950,12-09-2025,Referral,Singapore,No
U0951,02-09-2025,Referral,USA,Yes
U0952,25-09-2025,Referral,USA,Yes
U0953,19-08-2024,Twitter,Philippines,Yes
U0954,19-06-2025,Ambassador Program,USA,Yes
U0955,24-01-2025,Discord Invite,Canada,No
U0956,06-04-2025,Discord Invite,USA,Yes
U0957,29-03-2025,Discord Invite,Singapore,Yes
U0958,31-10-2024,Twitter,Germany,No
U0959,25-08-2025,Twitter,Brazil,Yes
U0960,15-03-2025,Event,Brazil,Yes
U0961,08-11-2024,Twitter,Canada,No
U0962,05-08-2025,Referral,Australia,Yes
U0963,27-09-2025,Twitter,Singapore,Yes
U0964,02-03-2024,Discord Invite,India,No
U0965,16-09-2025,Twitter,UK,No
U0966,11-04-2024,Discord Invite,Philippines,No
U0967,31-07-2024,Event,India,No
U0968,02-10-2025,Twitter,Singapore,No
U0969,04-08-2024,Referral,USA,No
U0970,27-09-2024,Discord Invite,Germany,No
U0971,07-11-2025,Referral,India,Yes
U0972,24-03-2024,Ambassador Program,UK,Yes
U0973,09-06-2024,Event,Australia,No
U0974,02-09-2024,Twitter,Brazil,Yes
U0975,26-06-2024,Twitter,Australia,Yes
U0976,19-07-2025,Twitter,UK,Yes
U0977,17-03-2024,Referral,Germany,Yes
U0978,09-06-2024,Twitter,USA,Yes
U0979,03-01-2024,Discord Invite,UK,No
U0980,22-02-2025,Referral,Philippines,No
U0981,06-04-2025,Twitter,UK,No
U0982,06-12-2025,Event,Singapore,No
U0983,31-08-2025,Twitter,USA,Yes
U0984,26-04-2025,Twitter,Germany,Yes
U0985,25-10-2024,Event,Brazil,Yes
U0986,03-02-2024,Discord Invite,Brazil,Yes
U0987,25-08-2024,Referral,UK,Yes
U0988,22-10-2024,Discord Invite,Singapore,Yes
U0989,24-12-2025,Twitter,India,Yes
U0990,16-10-2024,Event,Australia,Yes
U0991,20-12-2025,Event,Australia,No
U0992,09-04-2025,Referral,Australia,Yes
U0993,13-03-2024,Twitter,India,Yes
U0994,04-12-2025,Referral,Singapore,Yes
U0995,27-08-2024,Discord Invite,Australia,Yes
U0996,27-09-2024,Twitter,Philippines,Yes
U0997,02-10-2025,Ambassador Program,India,Yes
U0998,26-08-2025,Twitter,India,Yes
U0999,08-11-2025,Ambassador Program,Germany,No
U1000,21-07-2024,Discord Invite,Germany,Yes
U1001,11-03-2025,Twitter,USA,No
U1002,27-04-2024,Discord Invite,Philippines,No
U1003,11-07-2025,Ambassador Program,Philippines,Yes
U1004,18-08-2024,Event,USA,No
U1005,25-10-2025,Event,Philippines,Yes
U1006,01-06-2024,Referral,Canada,Yes
U1007,29-09-2024,Referral,Nigeria,Yes
U1008,25-05-2024,Event,Australia,No
U1009,14-03-2024,Twitter,Germany,Yes
U1010,02-03-2024,Discord Invite,USA,No
U1011,18-06-2024,Twitter,USA,No
U1012,10-11-2024,Ambassador Program,Philippines,No
U1013,01-09-2025,Ambassador Program,India,Yes
U1014,05-08-2025,Twitter,Brazil,No
U1015,22-10-2024,Event,UK,Yes
U1016,25-03-2025,Ambassador Program,UK,Yes
U1017,07-05-2024,Twitter,USA,No
U1018,24-04-2025,Referral,Australia,No
U1019,06-12-2025,Ambassador Program,Canada,Yes
U1020,07-11-2024,Twitter,Australia,Yes
U1021,17-12-2025,Referral,USA,Yes
U1022,16-02-2025,Twitter,Australia,Yes
U1023,05-10-2024,Ambassador Program,Germany,Yes
U1024,27-05-2025,Ambassador Program,Australia,Yes
U1025,06-07-2025,Ambassador Program,Philippines,Yes
U1026,20-05-2025,Discord Invite,Philippines,No
U1027,24-03-2025,Ambassador Program,Canada,Yes
U1028,23-03-2024,Event,Germany,No
U1029,04-09-2025,Twitter,Brazil,No
U1030,10-02-2024,Event,India,Yes
U1031,18-03-2025,Twitter,Germany,Yes
U1032,26-11-2024,Referral,Singapore,Yes
U1033,10-09-2025,Twitter,Nigeria,No
U1034,13-09-2024,Twitter,USA,Yes
U1035,27-01-2024,Twitter,Singapore,Yes
U1036,03-04-2024,Referral,Canada,Yes
U1037,22-08-2024,Twitter,Singapore,Yes
U1038,21-11-2025,Event,Philippines,Yes
U1039,12-08-2025,Twitter,Australia,No
U1040,24-08-2025,Twitter,India,Yes
U1041,22-01-2024,Discord Invite,UK,No
U1042,19-11-2025,Event,USA,No
U1043,02-10-2024,Twitter,UK,Yes
U1044,13-08-2025,Referral,Australia,Yes
U1045,11-02-2024,Ambassador Program,Philippines,No
U1046,28-06-2024,Referral,Philippines,No
U1047,26-04-2025,Twitter,Australia,Yes
U1048,15-06-2025,Twitter,USA,No
U1049,29-10-2025,Ambassador Program,UK,Yes
U1050,28-03-2025,Twitter,Germany,Yes
U1051,11-10-2024,Ambassador Program,Philippines,Yes
U1052,04-07-2024,Discord Invite,UK,Yes
U1053,22-08-2025,Ambassador Program,Brazil,Yes
U1054,22-03-2025,Event,UK,Yes
U1055,12-10-2025,Ambassador Program,Brazil,Yes
U1056,18-05-2025,Discord Invite,Brazil,Yes
U1057,03-04-2024,Event,Philippines,No
U1058,26-04-2025,Discord Invite,USA,No
U1059,22-12-2024,Discord Invite,Canada,Yes
U1060,22-02-2025,Referral,Philippines,Yes
U1061,07-12-2024,Ambassador Program,USA,Yes
U1062,24-11-2024,Ambassador Program,USA,Yes
U1063,17-11-2025,Event,Singapore,Yes
U1064,17-04-2024,Discord Invite,Australia,Yes
U1065,13-06-2024,Discord Invite,Australia,No
U1066,03-12-2024,Event,Australia,No
U1067,25-02-2025,Twitter,Nigeria,Yes
U1068,11-12-2025,Twitter,Philippines,No
U1069,22-05-2025,Discord Invite,USA,Yes
U1070,22-10-2024,Twitter,Singapore,Yes
U1071,09-11-2025,Twitter,Brazil,No
U1072,14-02-2025,Twitter,Canada,Yes
U1073,17-07-2025,Twitter,Canada,Yes
U1074,07-02-2024,Twitter,Brazil,No
U1075,10-04-2025,Ambassador Program,UK,No
U1076,31-03-2024,Discord Invite,UK,No
U1077,18-11-2024,Discord Invite,Australia,No
U1078,15-09-2024,Referral,Philippines,No
U1079,27-11-2024,Twitter,Nigeria,Yes
U1080,28-04-2024,Ambassador Program,Singapore,Yes
U1081,17-02-2025,Event,Canada,Yes
U1082,10-06-2025,Twitter,Australia,Yes
U1083,02-01-2024,Discord Invite,India,Yes
U1084,04-11-2025,Ambassador Program,Australia,Yes
U1085,09-07-2025,Ambassador Program,India,Yes
U1086,18-04-2025,Discord Invite,Germany,Yes
U1087,27-02-2025,Referral,USA,No
U1088,25-02-2024,Twitter,Brazil,Yes
U1089,11-07-2024,Ambassador Program,USA,Yes
U1090,14-06-2025,Twitter,Australia,No
U1091,05-01-2025,Ambassador Program,USA,No
U1092,29-09-2025,Referral,Singapore,Yes
U1093,25-05-2025,Referral,Germany,Yes
U1094,02-10-2025,Discord Invite,Nigeria,Yes
U1095,28-03-2025,Twitter,Germany,Yes
U1096,22-02-2024,Twitter,Canada,Yes
U1097,27-07-2024,Twitter,Singapore,Yes
U1098,30-09-2024,Twitter,USA,Yes
U1099,16-07-2025,Event,Nigeria,Yes
U1100,14-05-2024,Discord Invite,USA,Yes
U1101,21-10-2024,Twitter,Philippines,No
U1102,24-03-2025,Ambassador Program,Philippines,No
U1103,16-12-2025,Ambassador Program,UK,Yes
U1104,11-05-2025,Ambassador Program,Germany,Yes
U1105,04-05-2024,Ambassador Program,Nigeria,Yes
U1106,30-01-2024,Twitter,Philippines,Yes
U1107,07-10-2025,Discord Invite,UK,Yes
U1108,15-09-2025,Event,Singapore,Yes
U1109,02-09-2024,Referral,Nigeria,Yes
U1110,27-12-2025,Twitter,UK,Yes
U1111,11-06-2024,Event,Brazil,Yes
U1112,14-11-2024,Twitter,Nigeria,Yes
U1113,18-07-2025,Twitter,Australia,Yes
U1114,15-01-2024,Discord Invite,UK,Yes
U1115,19-07-2025,Referral,USA,Yes
U1116,21-02-2025,Referral,Australia,Yes
U1117,05-04-2024,Twitter,Brazil,Yes
U1118,18-08-2024,Ambassador Program,Philippines,Yes
